"id","start_date","lat","lon","l1","l2","rooms","surface_total","surface_covered","price","currency","property_type","operation_type","fondo"
"tmkEnox7YDBfOf9/s8MrWw==",2019-05-02,-34.5783323,-58.4827702,"Argentina","Capital Federal",2,42,37,14000,"ARS","Departamento","Alquiler",5
"w6W+V5S1mqTzUM8Y8QmlFQ==",2019-03-21,-34.5889831,-58.4750125,"Argentina","Capital Federal",5,165,145,32000,"ARS","PH","Alquiler",20
"jOKuNdx8pUX6rQ3FzXbPwg==",2019-03-21,-34.6351211,-58.4513154,"Argentina","Capital Federal",2,43,38,12000,"ARS","Departamento","Alquiler",5
"DLsvDRu4JFubRF2VAgm5Sw==",2019-03-21,-34.58639908,-58.41819,"Argentina","Capital Federal",1,37,37,13000,"ARS","Departamento","Alquiler",0
"vojKLpqKHwxYdQzroXz/Ig==",2019-03-21,-34.5905684,-58.384887,"Argentina","Capital Federal",5,111,111,52000,"ARS","Departamento","Alquiler",0
"vAi+Zjqqc6rxo3UvT4+zwg==",2019-03-21,-34.587422,-58.3996593,"Argentina","Capital Federal",1,40,36,13000,"ARS","Departamento","Alquiler",4
"yOqvdrNPh193Mhjn8BOyKg==",2019-03-21,-34.5927663,-58.4148821,"Argentina","Capital Federal",3,84,70,28000,"ARS","Departamento","Alquiler",14
"LFrP5xjH+x0ERBg63PWojw==",2019-03-21,-34.570884,-58.4886936,"Argentina","Capital Federal",1,34,30,12000,"ARS","Departamento","Alquiler",4
"LB+fzvZjXpkQ/pRjVcAVHA==",2019-03-21,-34.629708,-58.460705,"Argentina","Capital Federal",2,43,43,12500,"ARS","Departamento","Alquiler",0
"wlFbT6hGzEDb48c50eMjdQ==",2019-03-21,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,17500,"ARS","Departamento","Alquiler",3
"spSnFGmuSYGItVgRd0+5EA==",2019-03-21,-34.565243,-58.495131,"Argentina","Capital Federal",2,60,60,14000,"ARS","Departamento","Alquiler",0
"146a5psZoG8njCUWf0/aIQ==",2019-03-21,-34.5775631,-58.475123,"Argentina","Capital Federal",3,62,55,19000,"ARS","PH","Alquiler",7
"BizSzuhdN/OigTUy6TTZlg==",2019-03-21,-34.566888,-58.488927,"Argentina","Capital Federal",3,98,73,26000,"ARS","PH","Alquiler",25
"Vjhbuj7HFIeik8+UGeGKrg==",2019-03-21,-34.627114,-58.458152,"Argentina","Capital Federal",3,73,70,23000,"ARS","Departamento","Alquiler",3
"rX/SLRCNjqTYXI5XY6b+eQ==",2019-03-21,-34.5882333,-58.4095731,"Argentina","Capital Federal",3,75,70,22000,"ARS","Departamento","Alquiler",5
"8Nn/U+qqzxnJKW9Fw9R2Hg==",2019-03-21,-34.6295585,-58.4576735,"Argentina","Capital Federal",5,80,75,16000,"ARS","PH","Alquiler",5
"HFklP+p0LjGe097WBVuQ+w==",2019-01-09,-34.570122,-58.484215,"Argentina","Capital Federal",1,30,30,10500,"ARS","Departamento","Alquiler",0
"CPWcl03Yz01d5hcO/fFMYg==",2019-01-09,-34.618265,-58.46262,"Argentina","Capital Federal",2,47,47,14000,"ARS","Departamento","Alquiler",0
"6KDoEa3quEW/zTSiSsw6CA==",2019-01-09,-34.6327754,-58.466255,"Argentina","Capital Federal",2,40,40,9500,"ARS","Departamento","Alquiler",0
"GkZXmROySd4iJDuX9JlNYw==",2019-01-09,-34.589413,-58.407033,"Argentina","Capital Federal",2,32,32,10500,"ARS","Departamento","Alquiler",0
"huyPUhpw/p1fG+tbDrmcSA==",2019-01-09,-34.5993849,-58.3988174,"Argentina","Capital Federal",2,38,35,12800,"ARS","Departamento","Alquiler",3
"9254gLV39VrIthPU7d7jww==",2019-03-15,-34.584835,-58.404492,"Argentina","Capital Federal",2,40,37,15500,"ARS","Departamento","Alquiler",3
"tQs4y+9fcebtVBPiEVZYvw==",2019-03-15,-34.5872214,-58.40687,"Argentina","Capital Federal",2,36,34,14000,"ARS","Departamento","Alquiler",2
"hVRTOiBmF0QOUo6KQ7O0PQ==",2019-03-15,-34.5907177,-58.4026423,"Argentina","Capital Federal",1,29,25,10000,"ARS","Departamento","Alquiler",4
"oqq2IIphtiTUAB3727tP/g==",2019-03-15,-34.5744789,-58.4826594,"Argentina","Capital Federal",3,73,70,24900,"ARS","Departamento","Alquiler",3
"jr3DZd+kQSp+VA69+bA1gg==",2019-03-15,-34.570884,-58.4886936,"Argentina","Capital Federal",1,56,56,16500,"ARS","Departamento","Alquiler",0
"MbS2LMrhgvlnVqfccTz1uA==",2019-03-15,-34.57650375,-58.48828506,"Argentina","Capital Federal",NA,27,26,9500,"ARS","Departamento","Alquiler",1
"L3M/iR7x8Sa5RoWp5WOLBA==",2019-03-15,-34.570884,-58.4886936,"Argentina","Capital Federal",2,67,62,20000,"ARS","Departamento","Alquiler",5
"XuT5Nm53h4suOvNHXdFVCg==",2019-03-15,-34.57356644,-58.47938156,"Argentina","Capital Federal",1,55,50,14000,"ARS","Departamento","Alquiler",5
"TUvspLN6XvLmewGMkk0zKg==",2019-03-15,-34.56883621,-58.4874649,"Argentina","Capital Federal",1,44,42,14000,"ARS","Departamento","Alquiler",2
"tWCULwq+8Immy98dtshHhw==",2019-03-15,-34.57304,-58.479785,"Argentina","Capital Federal",2,52,50,17000,"ARS","Departamento","Alquiler",2
"mteObbrRh/2v2YAgm1u4mg==",2019-03-15,-34.570884,-58.4886936,"Argentina","Capital Federal",1,44,41,12000,"ARS","Departamento","Alquiler",3
"Up0UqZzZgkUT0cqhD2/KdQ==",2019-03-15,-34.570884,-58.4886936,"Argentina","Capital Federal",1,50,40,11500,"ARS","Departamento","Alquiler",10
"GJILUcKvaf4wtyywnhV5hg==",2019-03-15,-34.568805,-58.4910488,"Argentina","Capital Federal",1,32,32,9000,"ARS","Departamento","Alquiler",0
"nSREhNwQ4umLXB4B9H9kvQ==",2019-03-15,-34.5781562,-58.4719862,"Argentina","Capital Federal",NA,35,35,12500,"ARS","Departamento","Alquiler",0
"tC2sAKqT69eScQhOOwMImg==",2019-03-15,-34.6318807628,-58.4634986786,"Argentina","Capital Federal",1,31,28,9500,"ARS","Departamento","Alquiler",3
"eAfTIDyYbm72SseDfwbRJQ==",2019-03-15,-34.624005,-58.458402,"Argentina","Capital Federal",2,49,42,20000,"ARS","Departamento","Alquiler",7
"X8xlQOT3XNB3RtVSlAhDqg==",2019-03-15,-34.6348294,-58.4646853,"Argentina","Capital Federal",2,42,42,11000,"ARS","Departamento","Alquiler",0
"QdoDkvVAv6U6GdEm8ZE7gQ==",2019-03-15,-34.6182453,-58.4658818,"Argentina","Capital Federal",2,80,63,19500,"ARS","Departamento","Alquiler",17
"rC9iFJaq9q2Eemh8uAQuMw==",2019-03-15,-34.627538,-58.463546,"Argentina","Capital Federal",2,45,44,8500,"ARS","Departamento","Alquiler",1
"kuqqVx9agMvVhuNGxpbWaA==",2019-03-15,-34.5863838383,-58.4135856001,"Argentina","Capital Federal",2,53,45,20000,"ARS","Departamento","Alquiler",8
"iSGc/nb7K1DYmxHizibf/A==",2019-03-15,-34.602165,-58.39418,"Argentina","Capital Federal",2,35,35,11800,"ARS","Departamento","Alquiler",0
"LzbUb+4v04i1QiTBGpIFyA==",2019-03-15,-34.596813,-58.388239,"Argentina","Capital Federal",2,41,35,14000,"ARS","Departamento","Alquiler",6
"I4wslmfye8qKRzERoaO8DQ==",2019-03-15,-34.5746697,-58.4911794,"Argentina","Capital Federal",1,74,74,19000,"ARS","Departamento","Alquiler",0
"o/qaNJ147z0qWTNU2TvFJg==",2019-03-15,-34.577329,-58.48958,"Argentina","Capital Federal",2,48,45,12000,"ARS","Departamento","Alquiler",3
"noob0N4weuDUp30M7gF5sw==",2019-03-15,-34.574257,-58.483437,"Argentina","Capital Federal",2,33,27,12000,"ARS","Departamento","Alquiler",6
"31JjZhTpMsqH5LFlSbPeGw==",2019-03-15,-34.5733013048,-58.4802467037,"Argentina","Capital Federal",2,50,45,20500,"ARS","Departamento","Alquiler",5
"I/1JA2iHWJVuk3EYo5A9kg==",2019-03-15,-34.5738925,-58.4794163,"Argentina","Capital Federal",3,85,73,23000,"ARS","PH","Alquiler",12
"32n2nRRZNauPJpUy/VeB1Q==",2019-03-15,-34.5893449,-58.4082576,"Argentina","Capital Federal",4,100,100,22000,"ARS","Departamento","Alquiler",0
"S81RgZzHRVImraRxBcpTxA==",2019-05-29,-34.579437,-58.48111,"Argentina","Capital Federal",1,33,31,13000,"ARS","Departamento","Alquiler",2
"JdHNeVEhdFtn0oKW/vJ/eQ==",2019-05-29,-34.5806116,-58.4744153,"Argentina","Capital Federal",1,30,30,11000,"ARS","Departamento","Alquiler",0
"H4rgfhv9YXYqS0AvacTjYg==",2019-05-29,-34.6389914,-58.462777,"Argentina","Capital Federal",1,29,29,9000,"ARS","Departamento","Alquiler",0
"6vpCsOq7FekLKXirzmglJg==",2019-05-29,-34.578289,-58.492935,"Argentina","Capital Federal",2,30,30,14000,"ARS","Departamento","Alquiler",0
"woEGwqnwZN28EthscEIByA==",2019-05-29,-34.623123,-58.453941,"Argentina","Capital Federal",2,45,40,11500,"ARS","Departamento","Alquiler",5
"0dnjgbsnwoL4mz+EkZwFHA==",2019-05-29,-34.5930787875,-58.4047664969,"Argentina","Capital Federal",3,106,106,25000,"ARS","Departamento","Alquiler",0
"g4iqAVmDLH8gL46INknkZQ==",2019-05-29,-34.592922,-58.40675,"Argentina","Capital Federal",3,70,67,20000,"ARS","Departamento","Alquiler",3
"aEx1xAOSG6+CeXiFOAJkRw==",2019-03-14,-34.6192313,-58.4620976,"Argentina","Capital Federal",2,50,47,13500,"ARS","Departamento","Alquiler",3
"U8LEP50d/dXwnUXJDIsBAQ==",2019-03-14,-34.630896,-58.454637,"Argentina","Capital Federal",2,41,41,11000,"ARS","Departamento","Alquiler",0
"3oRw7NOqliJI6j/uYq/aaQ==",2019-03-14,-34.6262192907,-58.4570552952,"Argentina","Capital Federal",1,40,40,13000,"ARS","Departamento","Alquiler",0
"hu/v0dIxXJpcqE3Dd5VPxA==",2019-03-14,-34.6262192907,-58.4570552952,"Argentina","Capital Federal",1,40,40,12000,"ARS","Departamento","Alquiler",0
"+Wq+IUN5j9E8TjnGj2uNzQ==",2019-03-14,-34.6255047,-58.4686292,"Argentina","Capital Federal",3,58,58,16500,"ARS","Departamento","Alquiler",0
"RvU9+pCchGbcRMVniVMXcQ==",2019-03-14,-34.629293,-58.458095,"Argentina","Capital Federal",3,74,74,28000,"ARS","Departamento","Alquiler",0
"b9G1WSGj6RYCxKOAb4X8vg==",2019-03-14,-34.6089349015,-58.4061329036,"Argentina","Capital Federal",2,40,40,15000,"ARS","Departamento","Alquiler",0
"R5Cqr1wCnVOBvZaF/XwQOA==",2019-03-14,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"FkIsxrir3UPI5/b+AeewuQ==",2019-03-14,-34.5885053,-58.4118346,"Argentina","Capital Federal",4,84,79,20000,"ARS","Departamento","Alquiler",5
"Dnr9qEsFVovw5hfKjrmGfg==",2019-03-14,-34.570884,-58.4886936,"Argentina","Capital Federal",3,65,60,18000,"ARS","Departamento","Alquiler",5
"Ww7NpmIUr8c0z9esYJHk/Q==",2019-03-14,-34.57236862,-58.48501587,"Argentina","Capital Federal",NA,35,35,12000,"ARS","Departamento","Alquiler",0
"lPmp7o4AwgkPkVzHrYsexg==",2019-03-14,-34.5787232056,-58.4911925693,"Argentina","Capital Federal",1,41,37,14000,"ARS","Departamento","Alquiler",4
"ZHHpjVTLEj1wtVTScEM34Q==",2019-03-14,-34.577157,-58.4890505,"Argentina","Capital Federal",2,41,41,16000,"ARS","Departamento","Alquiler",0
"xhmYe41k2GtkJABo9pCCiQ==",2019-03-14,-34.576713,-58.478614,"Argentina","Capital Federal",2,66,66,16000,"ARS","Departamento","Alquiler",0
"6B/n+AEIyxv5OFzFDnTmLw==",2019-03-14,-34.5706266,-58.4854147,"Argentina","Capital Federal",2,43,40,15000,"ARS","Departamento","Alquiler",3
"yLQx1D82H6HGWkY6sNHBlA==",2019-03-14,-34.570884,-58.4886936,"Argentina","Capital Federal",2,55,45,18000,"ARS","Departamento","Alquiler",10
"oGlU3IF5Vwsa9raz/fYcOA==",2019-03-14,-34.577953,-58.491825,"Argentina","Capital Federal",2,32,32,11800,"ARS","Departamento","Alquiler",0
"d6bqBeQq1OxWgmt0WNYfhA==",2019-03-14,-34.579357,-58.489059,"Argentina","Capital Federal",2,37,32,17000,"ARS","Departamento","Alquiler",5
"pQRXyHrsQlMNhCmb+6GvAQ==",2019-03-14,-34.578083,-58.488316,"Argentina","Capital Federal",3,47,42,18000,"ARS","Departamento","Alquiler",5
"XhLMAuBx/1wGZGqKTnhd6Q==",2019-03-14,-34.5732931,-58.479697,"Argentina","Capital Federal",4,105,95,23000,"ARS","Departamento","Alquiler",10
"Xs88RodmkxiSNUrKSIq/Og==",2019-03-10,-34.62994385,-58.46131516,"Argentina","Capital Federal",1,48,40,12000,"ARS","Departamento","Alquiler",8
"H9bIXP25tUxP8vTNE3m+Xw==",2019-03-10,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"vWoaO07MngS1x30PH+Y1Zw==",2019-03-10,-34.570884,-58.4886936,"Argentina","Capital Federal",2,55,45,18000,"ARS","Departamento","Alquiler",10
"u2pk4UKQBb6ThQfjK6SanQ==",2019-03-10,-34.5879149,-58.4041397,"Argentina","Capital Federal",4,100,90,33000,"ARS","Departamento","Alquiler",10
"BxiWs0T5wFmWt2nFQdBR2Q==",2019-03-10,-34.57036,-58.48516,"Argentina","Capital Federal",4,86,86,25000,"ARS","Departamento","Alquiler",0
"YzqyOhe0VDNjW280OPVmNA==",2019-01-22,-34.5832760118,-58.4115649061,"Argentina","Capital Federal",NA,36,30,15000,"ARS","Departamento","Alquiler",6
"G+wq0FtbC3n52dnqnoUlwg==",2019-01-22,-34.59383774,-58.40659714,"Argentina","Capital Federal",NA,24,24,9500,"ARS","Departamento","Alquiler",0
"8Pi24ECHUYydkDNMr0McnA==",2019-01-22,-34.623001,-58.435699,"Argentina","Capital Federal",2,42,39,11500,"ARS","Departamento","Alquiler",3
"RBH0msNor/aNKirYwufGpQ==",2019-01-22,-34.5704,-58.49131,"Argentina","Capital Federal",2,50,50,14000,"ARS","Departamento","Alquiler",0
"71iblZME5unNiD/6dqLXQw==",2019-01-22,-34.586254986,-58.4109584385,"Argentina","Capital Federal",3,58,56,19000,"ARS","Departamento","Alquiler",2
"x82CyKmiVNGt0855qsSS0A==",2019-02-23,-34.63207626,-58.4651947,"Argentina","Capital Federal",1,39,36,12000,"ARS","Departamento","Alquiler",3
"DyQgcAGAJqce8gLw/uLN2g==",2019-02-23,-34.5892424,-58.4071044,"Argentina","Capital Federal",1,42,37,15000,"ARS","Departamento","Alquiler",5
"6yedkApRYxRQdr0o/o4PSg==",2019-02-23,-34.5901887,-58.4057225,"Argentina","Capital Federal",2,47,33,18000,"ARS","Departamento","Alquiler",14
"JsXa7MV8Pft6faE7/rjJew==",2019-02-23,-34.5892424,-58.4071044,"Argentina","Capital Federal",2,44,37,17000,"ARS","Departamento","Alquiler",7
"Lwc0M6IKYa6Oa0BMDcjrZA==",2019-02-23,-34.57943726,-58.48110962,"Argentina","Capital Federal",NA,33,30,10500,"ARS","Departamento","Alquiler",3
"MmqS45wIOmjlV7J8Wt69+Q==",2019-02-23,-34.578446,-58.49274,"Argentina","Capital Federal",2,46,41,13000,"ARS","Departamento","Alquiler",5
"mtZRAisl/znqbgTwyK/0Bw==",2019-02-23,-34.5952691023,-58.3788241713,"Argentina","Capital Federal",4,145,145,38500,"ARS","Departamento","Alquiler",0
"INfRPw9mu5dwQBjJ6fFe9w==",2019-03-08,-34.5922382,-58.4105298,"Argentina","Capital Federal",1,35,31,16000,"ARS","Departamento","Alquiler",4
"ZbOt7nK3Wn88cXgZDEU4bA==",2019-03-08,-34.5711489,-58.4866303,"Argentina","Capital Federal",2,49,45,14500,"ARS","Departamento","Alquiler",4
"8s5o5b5l2OdtvQFKpohjcg==",2019-03-08,-34.57212448,-58.48670578,"Argentina","Capital Federal",2,55,50,16500,"ARS","Departamento","Alquiler",5
"kaQU/mdtN7WeSs0pO2NSgg==",2019-03-08,-34.5773425,-58.4838002,"Argentina","Capital Federal",1,38,38,12500,"ARS","Departamento","Alquiler",0
"EUVDj+L0bTEcufJxb7d3Sg==",2019-03-08,-34.58721161,-58.48187637,"Argentina","Capital Federal",NA,75,66,17000,"ARS","Departamento","Alquiler",9
"Eh/4Uv0+QreDkM4WHWBOHg==",2019-03-08,-34.5643887,-58.4905607,"Argentina","Capital Federal",1,29,27,9400,"ARS","Departamento","Alquiler",2
"kV0ulYrONz9v5ck/xMHWDA==",2019-03-08,-34.56231689,-58.46538544,"Argentina","Capital Federal",NA,40,36,12000,"ARS","Departamento","Alquiler",4
"4xEG6PMJ4KrzemREXOYFng==",2019-03-08,-34.57228851,-58.4740181,"Argentina","Capital Federal",1,60,55,24000,"ARS","Departamento","Alquiler",5
"3nPTRltIu9c9/m78HkzImQ==",2019-03-08,-34.5972846,-58.394693,"Argentina","Capital Federal",1,26,26,8500,"ARS","Departamento","Alquiler",0
"cNGHkroAUrag+RFlhG55Aw==",2019-03-08,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"YLqkIry4Km3L/s9xUQaozQ==",2019-03-08,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"xgZn1EFNMsbqiWiV39p7Ag==",2019-03-08,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"9/1Uj4abx8IpNiyUlvJMeQ==",2019-03-08,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"4vKkLpTsoAlt/c6g65jmdw==",2019-03-08,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"5+tRiXRrQclPdNvO+5d9Kg==",2019-03-08,-34.5813025,-58.5080432,"Argentina","Capital Federal",2,50,48,15000,"ARS","Departamento","Alquiler",2
"wweNZ49N7DrBx6/H1m4kQQ==",2019-03-08,-34.5767776,-58.4842803,"Argentina","Capital Federal",2,53,46,15000,"ARS","Departamento","Alquiler",7
"K6+f/ka/RKyniyfuPTYS5Q==",2019-03-08,-34.570884,-58.4886936,"Argentina","Capital Federal",2,56,50,15000,"ARS","Departamento","Alquiler",6
"LlNiphc4fh93RV8MfppAig==",2019-03-08,-34.584148,-58.480064,"Argentina","Capital Federal",2,50,45,18000,"ARS","Departamento","Alquiler",5
"E76bHJ6oD4wKltVKgKNMLA==",2019-03-08,-34.5805217,-58.4069688,"Argentina","Capital Federal",3,90,82,65000,"ARS","Departamento","Alquiler",8
"Buk5DNWG0rMSo9i1I6x7Fw==",2019-03-08,-34.5677995742,-58.4863475442,"Argentina","Capital Federal",3,80,60,20000,"ARS","Departamento","Alquiler",20
"4YBE2418KdR8wW5Ozstcag==",2019-03-08,-34.5964906,-58.4005513,"Argentina","Capital Federal",4,110,110,22000,"ARS","Departamento","Alquiler",0
"PzR/GK7k1K4ckRh91GK4uw==",2019-04-19,-34.5940263,-58.3998853,"Argentina","Capital Federal",NA,75,75,24000,"ARS","Departamento","Alquiler",0
"EnH1VDQA/eCkKYox4+AzVw==",2019-03-05,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"Hq0a7jbABCTHo4UBqzC1+Q==",2019-03-05,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"LotY15UWPiguv23xjSSpFQ==",2019-02-08,-34.579416,-58.4887856,"Argentina","Capital Federal",NA,75,57,25000,"ARS","Casa","Alquiler",18
"lM056yaJk4YKBZLdz6/O8A==",2019-02-08,-34.62647629,-58.46218872,"Argentina","Capital Federal",NA,42,42,10000,"ARS","Departamento","Alquiler",0
"ZVR25P1CN/vAcOk0lqqhkQ==",2019-02-08,-34.57873917,-58.48414612,"Argentina","Capital Federal",NA,36,34,12200,"ARS","Departamento","Alquiler",2
"dV0XyXelp/dwlmiN5xnkpA==",2019-02-08,-34.620815,-58.472435,"Argentina","Capital Federal",1,47,31,12000,"ARS","Departamento","Alquiler",16
"aZp/aDbQ/+H7+/pzjPzq8w==",2019-02-08,-34.5770607,-58.47102737,"Argentina","Capital Federal",1,52,42,18000,"ARS","Departamento","Alquiler",10
"wzqLkBSeffiCcQ6Mr9CLLg==",2019-02-08,-34.57406235,-58.4893837,"Argentina","Capital Federal",1,45,40,13000,"ARS","Departamento","Alquiler",5
"36QD6NfisyU0CNxO5yT+vw==",2019-02-08,-34.583645,-58.474625,"Argentina","Capital Federal",1,37,32,10500,"ARS","Departamento","Alquiler",5
"b8PPg8YWgCq4zuFKO5Tbug==",2019-02-08,-34.5871662,-58.4071575,"Argentina","Capital Federal",2,47,43,14000,"ARS","Departamento","Alquiler",4
"RZMilaxD04WBTk4hkdecXA==",2019-02-08,-34.5901805,-58.395789,"Argentina","Capital Federal",2,37,36,13000,"ARS","Departamento","Alquiler",1
"q3GG/J1MBphSFaHw6u6/mQ==",2019-02-08,-34.583765,-58.4126768,"Argentina","Capital Federal",2,50,50,14500,"ARS","Departamento","Alquiler",0
"pNAcH+7gOCXOYLj4SvIvZg==",2019-02-08,-34.5698035,-58.4784043,"Argentina","Capital Federal",2,54,38,11000,"ARS","Departamento","Alquiler",16
"4dS827Le2Z43ShrFU7rwkg==",2019-02-08,-34.5731417,-58.4808644,"Argentina","Capital Federal",2,51,47,13000,"ARS","Departamento","Alquiler",4
"zxHyjNbT6PbQ5mDGMyedjA==",2019-02-08,-34.57242,-58.474223,"Argentina","Capital Federal",2,49,44,18000,"ARS","Departamento","Alquiler",5
"YHneh9YyYEkFRwv4D5f0OA==",2019-02-08,-34.5698035,-58.4784043,"Argentina","Capital Federal",2,37,37,12500,"ARS","Departamento","Alquiler",0
"bGyR4qJl1H3OFS7LyFe3fg==",2019-02-08,-34.5960114076,-58.4024935349,"Argentina","Capital Federal",3,58,55,15000,"ARS","Departamento","Alquiler",3
"b7uG7T2hx5neFzu+rzZMUA==",2019-02-08,-34.5921279,-58.4119244,"Argentina","Capital Federal",3,75,72,18500,"ARS","Departamento","Alquiler",3
"8jRFGkEDC9yxvplv/ps78A==",2019-02-08,-34.629559,-58.465787,"Argentina","Capital Federal",4,120,120,30000,"ARS","Casa","Alquiler",0
"gc40ycQA4wrAXs/craKIIQ==",2019-02-08,-34.6295536,-58.4551186,"Argentina","Capital Federal",4,93,76,25000,"ARS","Departamento","Alquiler",17
"dGujROINzGTHBCMU+MGQPQ==",2019-02-08,-34.586847,-58.405013,"Argentina","Capital Federal",4,96,92,25000,"ARS","Departamento","Alquiler",4
"wCoPq67lYBQm4h5o0/RGhQ==",2019-06-25,-34.570884,-58.4886936,"Argentina","Capital Federal",1,36,36,12000,"ARS","Departamento","Alquiler",0
"s31jpHo1P0q2LFypZX3rLQ==",2019-06-25,-34.570884,-58.4886936,"Argentina","Capital Federal",1,37,32,12000,"ARS","Departamento","Alquiler",5
"RfTnTfrV84Z4rB9nEE7JTw==",2019-06-25,-34.5949581,-58.4065696,"Argentina","Capital Federal",2,33,33,13500,"ARS","Departamento","Alquiler",0
"gVQtmMfoXCdGGk0MrnE4gw==",2019-06-25,-34.5725379,-58.4796957,"Argentina","Capital Federal",2,45,45,15500,"ARS","Departamento","Alquiler",0
"av6ScJjJ49V5xyAESbW4AA==",2019-06-25,-34.5781364,-58.4106605,"Argentina","Capital Federal",3,57,57,22900,"ARS","Departamento","Alquiler",0
"nqeYYCciEezLm5ZY2D1BzA==",2019-06-25,-34.6415607,-58.4668015,"Argentina","Capital Federal",NA,52,42,14000,"ARS","PH","Alquiler",10
"0hx7hmUqZaJOEDEchXa9TQ==",2019-03-20,-34.5905684,-58.384887,"Argentina","Capital Federal",5,111,111,52000,"ARS","PH","Alquiler",0
"v4W7aCx/5XMMKXKx+UHMXg==",2019-03-20,-34.5812303,-58.4722474,"Argentina","Capital Federal",NA,89,55,16000,"ARS","PH","Alquiler",34
"UmSLc5oZHAf6w1Hr1lMWfw==",2019-03-20,-34.6321458,-58.4652981,"Argentina","Capital Federal",1,36,34,9000,"ARS","Departamento","Alquiler",2
"+9NvWhdfJPhJMrMmnaaBJw==",2019-03-20,-34.6322724,-58.467373,"Argentina","Capital Federal",2,49,45,12000,"ARS","Departamento","Alquiler",4
"J4nT3HMspSL4HhtlGDyA6w==",2019-03-20,-34.6345764,-58.4687846,"Argentina","Capital Federal",NA,54,54,13000,"ARS","Departamento","Alquiler",0
"KdPZ6VzxxWN1fRj57k3v4Q==",2019-03-20,-34.5829542,-58.405725,"Argentina","Capital Federal",1,37,34,11200,"ARS","Departamento","Alquiler",3
"9vIRGmmECzD1ryPKKYh/jQ==",2019-03-20,-34.5940263,-58.3998853,"Argentina","Capital Federal",NA,75,75,24000,"ARS","Departamento","Alquiler",0
"PMdcjOUWETbHPQCrqWnLqw==",2019-03-20,-34.5934612,-58.4013172,"Argentina","Capital Federal",NA,33,33,12000,"ARS","Departamento","Alquiler",0
"FyDYm97uzjo/6/+1dWsmMg==",2019-03-20,-34.57924652,-58.48711395,"Argentina","Capital Federal",1,45,45,13000,"ARS","Departamento","Alquiler",0
"T6yk34EJsHmhY9Na2+RsLQ==",2019-03-20,-34.58240891,-58.47122192,"Argentina","Capital Federal",NA,38,25,13000,"ARS","Departamento","Alquiler",13
"AJAq2JkYTz3HlEijTU+iGA==",2019-03-20,-34.57203293,-58.49052429,"Argentina","Capital Federal",1,54,47,17000,"ARS","Departamento","Alquiler",7
"tFahQK9RfXD6wwZtTvPsrQ==",2019-03-20,-34.6300084,-58.4653052,"Argentina","Capital Federal",2,35,35,9500,"ARS","Departamento","Alquiler",0
"vYVGoFry6U8/8fnTqlnHzg==",2019-03-20,-34.6155514,-58.4746291,"Argentina","Capital Federal",2,40,36,11000,"ARS","Departamento","Alquiler",4
"GPZ5hY+7AdFgN07IvCrf0A==",2019-03-20,-34.6308612,-58.4664247,"Argentina","Capital Federal",2,42,42,10000,"ARS","Departamento","Alquiler",0
"KMbPJRf/SI3OHbq9mxcFYw==",2019-03-20,-34.589675,-58.40843,"Argentina","Capital Federal",2,39,39,16000,"ARS","Departamento","Alquiler",0
"MojAKby6ChUBiHPGJGOJ/g==",2019-03-20,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
